"Total %s user review.";"Total %s user review.";"Total %s user reviews."
"Total %s comment.";"Total %s comment.";"Total %s comments."
"Reviews in %s category.";"Reviews in %s category.";"Reviews in %s categories."
"Ratings Breakdown";"Ratings Breakdown"
"%s star:";"%s star:";"%s stars:"
"Replied On";"Replied On"
"Commented On";"Commented On"
"This Editor has not posted any comments yet!";"This Editor has not posted any comments yet!"
"View More";"View More"
"Average User Rating";"Average User Rating"
"Rating Parameter";"Rating Parameter"
"Review Date:";"Review Date:"
"%s to %1s";"%s to %1s"
"The Bottom Line:";"The Bottom Line:"
"Update On ";"Update On "
"Conclusion: ";"Conclusion: "
"View Profile &raquo;";"View Profile &raquo;"
"%s Review";"%s Review";"%s Reviews"
"<span>%s</span> <div>Editor Review</div>";"<span>%s</span> <div>Editor Review</div>";"<span>%s</span> <div>Editor Reviews</div>"
"<span>%s</span> <div>Editor</div>";"<span>%s</span> <div>Editor</div>";"<span>%s</span> <div>Editors</div>"
"View all Editors &raquo;";"View all Editors &raquo;"
"(Owner)";"(Owner)"
"Last updated %s";"Last updated %s"
"Placed On";"Placed On"
"Ship In";"Ship In"
"No orders have been placed in your store yet.";"No orders have been placed in your Showroom yet."
"Invite people";"Invite people"
" %s to shop from your store.";" %s to shop from your Showroom."
"This product has beed expired.";"This product has beed expired."
"Change Picture";"Change Picture"
"Roll over image to magnify";"Roll over image to magnify"
"Click on above images to view full picture";"Click on above images to view full picture"
"Unlike";"Unlike"
"Like";"Like"
" rating";" rating"
"Out of Stock.";"Out of Stock."
"Show More Details &raquo";"Show More Details &raquo"
" Add to Cart ";" Add to Cart "
"Please select your choices for all the fields before adding this item to your cart.";"Please select your choices for all the fields before adding this item to your cart."
"The number of products in the inventory is not enough for your order. The available maximum stock value of this product is <strong>%s</strong>.";"The number of products in the inventory is not enough for your order. The available maximum stock value of this product is <strong>%s</strong>."
"Created By";"Created By"
"Products Home";"Products Home"
"%s";"%s"
"FEATURED";"FEATURED"
"Maximum quantity for this product is <strong>%s</strong>";"Maximum quantity for this product is <strong>%s</strong>"
"Minimum quantity for this product is <strong>%s</strong>";"Minimum quantity for this product is <strong>%s</strong>"
"The product had only %s quantity in stock.And you requested more than this.";"The product had only %s quantity in stock.And you requested more than this."
"This product can be ordered maximum %s quantity in single order.";"This product can be ordered maximum %s quantity in single order."
"You must purchase at least %s quantity of this product.";"You must purchase at least %s quantity of this product."
"Only 1 quantity of this product is available in stock. Please enter the quantity as 1.";"Only 1 quantity of this product is available in stock. Please enter the quantity as 1."
"Only %s quantities of this product are available in stock. Please enter the quantity less than or equal to %s.";"Only %s quantities of this product are available in stock. Please enter the quantity less than or equal to %s."
"You can purchase maximum 1 quantity of this product in a single order. So, please enter the quantity as 1.";"You can purchase maximum 1 quantity of this product in a single order. So, please enter the quantity as 1."
"You can purchase maximum %s quantities of this product in a single order. So, please enter the quantity as less than or equal to %s.";"You can purchase maximum %s quantities of this product in a single order. So, please enter the quantity as less than or equal to %s."
"To order this product, you must add at-least %s quantities of it to your cart.";"To order this product, you must add at-least %s quantities of it to your cart."
"This product is currently not available for purchase.";"This product is currently not available for purchase."
"Cart Updated Successfully.";"Cart Updated Successfully."
"Shopping Cart is Empty";"Shopping Cart is Empty"
"You have no items in your shopping cart. %s to continue shopping.";"You have no items in your shopping cart. %s to continue shopping."
"Shopping Cart";"Shopping Cart"
"Proceed to Checkout";"Proceed to Checkout"
"Subtotal &nbsp; %s";"Subtotal &nbsp; %s"
"Update Shopping Cart";"Update Shopping Cart"
"Subtotal of %s store";"Subtotal of %s Showroom"
"Click here";"Click here"
"Remove from Cart";"Remove from Cart"
"Empty Cart";"Empty Cart"
"Update Cart";"Update Cart"
"In Stock";"In Stock"
"%s Discussion";"%s Discussion";"%s Discussions"
"%s Reply";"%s Reply";"%s Replies"
"You have no items in your shopping cart.";"You have no items in your shopping cart."
"There %s in your shopping cart.";"There %s in your shopping cart."
"Cart SubTotal: %s";"Cart SubTotal: %s"
"is %s";"is %s";"are %s"
"Store: %s";"Showroom: %s"
"Do you really want to delete this product from your shopping cart?";"Do you really want to delete this product from your shopping cart?"
"Product deleted successfully.";"Product deleted successfully."
"%s contributed to this review on %1s.";"%s contributed to this review on %1s."
"Recommendations";"Recommendations"
"Recommended by %s users";"Recommended by %s users"
"Average Rating";"Average Rating"
"Edit Overview";"Edit Overview"
"You have not composed an overview for your product. Click %s to compose it from the Dashboard of your product.";"You have not composed an overview for your product. Click %s to compose it from the Dashboard of your product."
"%s's Reviews";"%s's Reviews"
"on ";"on "
"%s helpful";"%s helpful"
"%s reply";"%s reply";"%s replies"
"Edit Photos";"Edit Photos"
"You have not added any photo in your product. %s to add your first photo.";"You have not added any photo in your product. %s to add your first photo."
"in %s";"in %s"
"Comment";"Comment"
"Facebook";"Facebook"
"Twitter";"Twitter"
"Print";"Print"
"My Rating";"My Rating"
"Please %s to update your reviews for this product.";"Please %s to update your reviews for this product."
"Please %s to give your review and ratings for this product.";"Please %s to give your review and ratings for this product."
"This review has been written by a visitor of your site and is not visible to the users of your site. Please %s to take an appropriate action on this review.";"This review has been written by a visitor of your site and is not visible to the users of your site. Please %s to take an appropriate action on this review."
"click over here";"click over here"
"Updated On %s";"Updated On %s"
"Comments on review have been disabled, as this review was written by a visitor of your site.";"Comments on review have been disabled, as this review was written by a visitor of your site."
"Back to Reviews";"Back to Reviews"
"...";"..."
"No price available.";"No price available."
"Create an Ad";"Create an Ad"
"More Ads";"More Ads"
"Cancel reporting this ad";"Cancel reporting this ad"
"Do you want to report this? Why didn't you like it?";"Do you want to report this? Why didn't you like it?"
"Undo";"Undo"
"Offensive";"Offensive"
"Inappropriate";"Inappropriate"
"Licensed Material";"Licensed Material"
"Other";"Other"
"Specify your reason here..";"Specify your reason here.."
"Report this ad";"Report this ad"
"You like this.";"You like this."
"%s person likes this.";"%s person likes this.";"%s person like this."
"%s other likes this.";"%s other likes this.";"%s other like this."
"More &raquo;";"More &raquo;"
" on ";" on "
"Total <b>%s</b> Review";"Total <b>%s</b> Review";"Total <b>%s</b> Reviews"
"Rating Breakdown";"Rating Breakdown"
"%s Out of %1s reviews have recommendations.";"%s Out of %1s reviews have recommendations."
"in ";"in "
"Sold Quantity : %s";"Sold Quantity : %s"
"%s follow";"%s follow";"%s follows"
"View Video &raquo;";"View Video &raquo;"
"View Photo &raquo;";"View Photo &raquo;"
"Close[X]";"Close[X]"
"There no any information.";"There no any information."
"Sales Figures";"Sales Figures"
"Today";"Today"
"Products sold worth";"Products sold worth"
"Total Commission";"Total Commission"
"Your Tax Collection";"Your Tax Collection"
"Website's Tax Collection";"Website's Tax Collection"
"Orders with completed payment";"Orders with completed payment"
"Store Orders";"Showroom Orders"
"Total Orders";"Total Orders"
"Orders with payment approval pending";"Orders with payment approval pending"
"Orders with payment pending";"Orders with payment pending"
"Orders in process";"Orders in process"
"Orders on hold";"Orders on hold"
"Fraudulent Orders";"Fraudulent Orders"
"Completed Orders";"Completed Orders"
"Cancelled Orders";"Cancelled Orders"
"Manage Store";"Manage Showroom"
"Search: ";"Search: "
"Browse by:";"Browse by:"
"Most Sold Products (Price)";"Most Sold Products (Price)"
"Most Sold Products (Quantity)";"Most Sold Products (Quantity)"
"Most Discounted Products";"Most Discounted Products"
"Highlighted";"Highlighted"
"Lorem Ipsum is simply dummy text of the printing and typesetting";"Lorem Ipsum is simply dummy text of the printing and typesetting"
"Get Started";"Get Started"
"It has survived not only five but also the leap but also the";"It has survived not only five but also the leap but also the"
"Success Stories";"Success Stories"
"Tools";"Tools"
"Basics";"Basics"
"Open a Store";"Open a Showroom"
"Explore Brands &raquo;";"Explore Brands &raquo;"
"Explore Tags &raquo;";"Explore Tags &raquo;"
"Total Purchasing %s";"Total Purchasing %s"
"Total Item Purchased %s";"Total Item Purchased %s"
"%s product entry";"%s product entry";"%s product entries"
"Total Sold : %s";"Total Sold : %s"
"Sold Item : %s";"Sold Item : %s"
"Category:";"Category:"
"Sub Category:";"Sub Category:"
"3rd Level Category:";"3rd Level Category:"
"Show:";"Show:"
"Full reviews";"Full reviews"
"Pros Only";"Pros Only"
"Cons Only";"Cons Only"
"Sort By:";"Sort By:"
"No reviews have been written for this Product yet.";"No reviews have been written for this Product yet."
"Click %s to write a review.";"Click %s to write a review."
" ratings";" ratings"
"you already rated";"you already rated"
"please login to rate";"please login to rate"
"Thanks for rating!";"Thanks for rating!"
"&raquo;";"&raquo;"
"Posted by";"Posted by"
"Edit Video";"Edit Video"
"Embed";"Embed"
"Posted";"Posted"
"Edit Videos";"Edit Videos"
"%s wishlist found.";"%s wishlist found.";"%s wishlists found."
"Pinboard View";"Pinboard View"
"Unfollow";"Unfollow"
"Follow";"Follow"
"%s - created by %s";"%s - created by %s"
"%s Products";"%s Products"
"You do not have any wishlist. Be the first to %1$screate%2$s one!";"You do not have any wishlist. Be the first to %1$screate%2$s one!"
"Nobody has created a wishlist with that criteria. Be the first to %1$screate%2$s one!";"Nobody has created a wishlist with that criteria. Be the first to %1$screate%2$s one!"
"Nobody has created a wishlist yet. Be the first to %1$screate%2$s one!";"Nobody has created a wishlist yet. Be the first to %1$screate%2$s one!"
"By %s";"By %s"
"<b>%s</b> Follower";"<b>%s</b> Follower";"<b>%s</b> Followers"
"Click to see Followers";"Click to see Followers"
"<b>%s</b> Product";"<b>%s</b> Product";"<b>%s</b> Products"
"<b>%s</b> View";"<b>%s</b> View";"<b>%s</b> Views"
"<b>%s</b> Like";"<b>%s</b> Like";"<b>%s</b> Likes";""
"Message Owner";"Message Owner"
"Delete Wishlist";"Delete Wishlist"
"'s Wishlists";"'s Wishlists"
"Make Cover";"Make Cover"
"Remove from this Wishlist";"Remove from this Wishlist"
"There are currently no products in this wishlist.";"There are currently no products in this wishlist."
"Write something about ";"Write something about "
"Checkout";"Checkout"
"View Cart";"View Cart"
"Shopping cart is empty";"Shopping cart is empty"
"Choose Source";"Choose Source"
"To upload a video from your computer, please use our full uploader.";"To upload a video from your computer, please use our full uploader."
"Shipping Service";"Shipping Service"
"Enter name of the shipping service provider.";"Enter name of the shipping service provider."
"Additional Details";"Additional Details"
"Enter additional details (if any) for this shipping service.";"Enter additional details (if any) for this shipping service."
"Enter the tracking number of this order as provided by the shipping service.";"Enter the tracking number of this order as provided by the shipping service."
"Enter note about the shipment of this order.";"Enter note about the shipment of this order."
"Manage this store's shipping methods. Buyers will be able to choose a shipping method after adding desired products to their carts. Shipping methods will apply only for 'Simple Products', 'Configurable Products' and 'Bundled Products'.
Shipping methods depend on shipping locations, cost, quantity and weight. There could be more than one or two shipping methods available for the buyer where buyer may choose one of them on the basis of delivery time and shipping price.";"Manage this Showroom's shipping methods. Buyers will be able to choose a shipping method after adding desired products to their carts. Shipping methods will apply only for 'Simple Products', 'Configurable Products' and 'Bundled Products'.
Shipping methods depend on shipping locations, cost, quantity and weight. There could be more than one or two shipping methods available for the buyer where buyer may choose one of them on the basis of delivery time and shipping price."
"Here, you can configure tax depending on order billing / shipping locations. For each tax, you can configure tax percentage / amount for various locations. The amount for the taxes created by you will be payable to you. <br /><strong>Note:</strong> General taxes on %s will be applied on all the products in addition to the taxes created by you.";"Here, you can configure tax depending on order billing / shipping locations. For each tax, you can configure tax percentage / amount for various locations. The amount for the taxes created by you will be payable to you. <br /><strong>Note:</strong> General taxes on %s will be applied on all the products in addition to the taxes created by you."
"General taxes on %s";"General taxes on %s"
"Taxes specific to your store";"Taxes specific to your Showroom"
"Below, you can manage all the locations on which this tax will be applicable.";"Below, you can manage all the locations on which this tax will be applicable."
"Back to View Taxes";"Back to View Taxes"
"View Tax Details";"View Tax Details"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_SHIP_TITLE";"Order Shipment to Buyers"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_SHIP_DESCRIPTION";"This email is sent to the buyers on your site when sellers (Showroom administrators) or site administrators ship their orders."
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_SHIP_SUBJECT";"Your order [order_id] has been shipped from [object_title]"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_SHIP_BODY";"[header]

Your order [order_no] has been shipped from [object_name] Showroom. You may track your order by using the tracking number [tracking_num] for the same on [service].

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_TITLE";"Successful Placement of Orders by Buyers via 2CO / PayPal"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_DESCRIPTION";"This email is sent to buyers when they place orders on your site via 2CO / PayPal payment method."
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_SUBJECT";"Your order [order_id] has been placed successfully"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_BODY";"[header]

Your order [order_no] has been placed successfully from the [object_name] Showroom.

Please view the invoice of your order below:

[order_invoice]

[footer]"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_BYCHEQUE_TITLE";"Successful Placement of Orders by Buyers via By Cheque"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_BYCHEQUE_DESCRIPTION";"This email is sent to buyers when they place orders on your site via “By cheque” payment method."
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_BYCHEQUE_SUBJECT";"Your order [order_id] has been placed successfully"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_BYCHEQUE_BODY";"[header]

Your order has been placed successfully from the [object_name] Showroom. 

You will receive the invoice of your order, once your cheque has been approved. 

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_PAYMENT_PENDING_TITLE";"Order Placed but Payment Pending by Buyers (site members)"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_PAYMENT_PENDING_DESCRIPTION";"This email is sent to buyers when payment for their orders is either pending or in-complete."
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_PAYMENT_PENDING_SUBJECT";"Payment for your order [order_id] has been failed"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_BY_MEMBER_PAYMENT_PENDING_BODY";"[header]

Payment for your order [order_no] purchased from [object_name] has been failed and thus your order could not be placed.

[footer]"
"_EMAIL_SITESTOREPRODUCT_MEMBER_BUYER_FOR_ORDER_STATUS_CHANGE_TITLE";"Alert to Buyers when Order Status Change by Site administrators or Seller"
"_EMAIL_SITESTOREPRODUCT_MEMBER_BUYER_FOR_ORDER_STATUS_CHANGE_DESCRIPTION";"This email is sent to buyers when site administrators or sellers change statuses of their orders and want to notify these buyers."
"_EMAIL_SITESTOREPRODUCT_MEMBER_BUYER_FOR_ORDER_STATUS_CHANGE_SUBJECT";"Status of your Order [order_id] has been changed"
"_EMAIL_SITESTOREPRODUCT_MEMBER_BUYER_FOR_ORDER_STATUS_CHANGE_BODY";"[header]

Order [order_no] status changed to [status_title]. 

Please view the invoice of your order below:

[order_invoice]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_MEMBER_BUYER_TITLE";"Alert for Comments Posted By Sellers or Site administrators to Buyers"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_MEMBER_BUYER_DESCRIPTION";"This email is sent to the buyers when sellers or site administrators post comments on orders their orders and want to notify these buyers."
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_MEMBER_BUYER_SUBJECT";"A new comment has been posted on your order [order_id]"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_MEMBER_BUYER_BODY";"[header]

A new comment has been posted on your order [order_no] purchased from [object_name] Showroom: 

[order_comment]

[footer]"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_TITLE";"Payment Request Email to Showroom Owners"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_DESCRIPTION";"This email is sent to Showroom owners when Showroom administrators of their Showrooms requests for payment from site administrators."
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_SUBJECT";"Payment Request has been made from your [object_title] Showroom"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_BODY";"[header]

A new payment request for [request_amount] amount has been successfully made by [sender_name], Showroom administrator of your [object_name] Showroom. This payment request has been successfully sent to the site administrators. 

Please click on the following link to view it:

[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_TO_ADMIN_TITLE";"Payment Request Email to Site administrators"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_TO_ADMIN_DESCRIPTION";"This email is sent to site administrators when Showroom owners or Showroom administrators request for payment."
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_TO_ADMIN_SUBJECT";"Payment Request has been made from [object_title] Showroom"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_TO_ADMIN_BODY";"[header]

A new payment request for [request_amount] amount has been successfully made from [object_name] Showroom. 

Please click on the following link to view it:

[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_APPROVE_TITLE";"Payment Request Approved by Site administrators"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_APPROVE_DESCRIPTION";"This email is sent to Showroom owners when site administrators approve their payment requests."
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_APPROVE_SUBJECT";"Payment Request from your [object_title] Showroom has been approved"
"_EMAIL_SITESTOREPRODUCT_PAYMENT_REQUEST_APPROVE_BODY";"[header]

An amount of [response_amount] has been approved in response to your payment request from [object_name] Showroom. The approved amount has been successfully transferred to your configured PayPal account. 

Please click on the following link to view it:

[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_SELLER_TITLE";"Order Placement Email to Sellers"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_SELLER_DESCRIPTION";"This email is sent to sellers when buyers have successfully place orders in their respective Showrooms."
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_SELLER_SUBJECT";"[object_title]: New Order [order_id] has been placed on your Showroom"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_SELLER_BODY";"[header]

A new order [order_no] has been successfully placed from your [object_name] Showroom. 

Please view the invoice of this order below:

[order_invoice]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_ADMIN_TITLE";"Order Placement Email to Site administrator"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_ADMIN_DESCRIPTION";"This email is sent to site administrator when buyers have successfully place orders."
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_ADMIN_SUBJECT";"[store_title]: New Order [order_id] has been placed from [object_title] Showroom"
"_EMAIL_SITESTOREPRODUCT_ORDER_PLACE_TO_ADMIN_BODY";"[header]

A new order [order_no] has been successfully placed from [object_name] Showroom. 

Please view the invoice of this order below:

[order_invoice]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_STATUS_CHANGE_TO_SELLER_TITLE";"Alert to Sellers whe Site administrators change Order Status"
"_EMAIL_SITESTOREPRODUCT_ORDER_STATUS_CHANGE_TO_SELLER_DESCRIPTION";"This email is sent to sellers when site administrators change the status of orders made from their Showrooms and want to notify seller."
"_EMAIL_SITESTOREPRODUCT_ORDER_STATUS_CHANGE_TO_SELLER_SUBJECT";"Status of order [order_id] from your Showroom has been changed"
"_EMAIL_SITESTOREPRODUCT_ORDER_STATUS_CHANGE_TO_SELLER_BODY";"[header]

The status of an order [order_no] has been changed to [status_title] by our site administrators. 

Please click on the link below to view the order:

[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_STORE_ADMIN_TITLE";"Alert to Showroom Admins when Site administrators / Showroom Owners post Comments"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_STORE_ADMIN_DESCRIPTION";"Email sent to Showroom administrators when site administrators or Showroom owners post comments on any order and want to notify Showroom administrators."
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_STORE_ADMIN_SUBJECT";"A new comment has been posted on the order [order_id]"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_TO_STORE_ADMIN_BODY";"[header]

A new comment has been posted on the order [order_no].

[order_comment]

Please click on the link below to view it:

[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_FROM_BUYER_TITLE";"Alert to Showroom Admins when Buyers Posts Comments"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_FROM_BUYER_DESCRIPTION";"Email sent to Showroom admins when buyers posts comments on orders placed from their Showrooms."
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_FROM_BUYER_SUBJECT";"A new comment has been posted on order [order_id]"
"_EMAIL_SITESTOREPRODUCT_ORDER_COMMENT_FROM_BUYER_BODY";"[header]

A new comment has been posted on order [order_no] purchased from your [object_name] Showroom: 

[order_comment]

Please click on the link below to view it:

[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_SELLER_TITLE";"Send Request for Out of Stock Product by Buyer"
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_SELLER_DESCRIPTION";"Email sent to the seller, when buyer interested in the product and send request to the seller for out of stock product."
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_SELLER_SUBJECT";"A buyer was interested in [item_title] out of stock product"
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_SELLER_BODY";"[header]

A buyer was interested in buying your product [item_name] from [object_name], however your product was out of stock.
Whenever, this product is back to stock, you can choose to send emails to interested buyers to inform them about the availability of your product.

Please read the following message, which send by the buyer.

[footer]"
"_EMAIL_SITESTOREPRODUCT_ORDER_INVOICE_TITLE";"Send Invoice to Emails sent by Site administrators"
"_EMAIL_SITESTOREPRODUCT_ORDER_INVOICE_DESCRIPTION";"This email is sent to any email address, when site administrators sends invoice of any order placed."
"_EMAIL_SITESTOREPRODUCT_ORDER_INVOICE_SUBJECT";"Order [order_id] Invoice"
"_EMAIL_SITESTOREPRODUCT_ORDER_INVOICE_BODY";"[header]

[message]

Please find the invoice of order [order_id] below:

[order_invoice]

[footer]"
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_VIEWER_TITLE";"Product is back to Stock"
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_VIEWER_DESCRIPTION";"This email is sent to buyers, when a product of their is back in stock."
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_VIEWER_SUBJECT";"The product you were interested earlier is back in stock now"
"_EMAIL_SITESTOREPRODUCT_NOTIFY_TO_VIEWER_BODY";"[header]

The product [object_title] in which you were interested earlier is back in stock now. 
Please use the below link to add this product in your shopping cart:

[object_link]

[footer]"
"ITEM_TYPE_SITESTOREPRODUCT_PRODUCT";"Showrooms / Marketplace - Products"
"ITEM_TYPE_SITESTOREPRODUCT_ALBUM";"Showrooms / Marketplace - Products Albums"
"ITEM_TYPE_SITESTOREPRODUCT_PHOTO";"Showrooms / Marketplace - Products Photos"
"ITEM_TYPE_SITESTOREPRODUCT_REVIEW";"Showrooms / Marketplace - Products Reviews"
"ITEM_TYPE_SITESTOREPRODUCT_TOPIC";"Showrooms / Marketplace - Products discussion Topic"
"ITEM_TYPE_SITESTOREPRODUCT_POST";"Showrooms / Marketplace - Products discussion Post"
"ITEM_TYPE_SITESTOREPRODUCT_VIDEO";"Showrooms / Marketplace - Products Videos"
"_EMAIL_SITESTOREPRODUCT_EDITOR_ASSIGN_EMAIL_TITLE";"Showrooms / Marketplace - Member Becomes Editor"
"_EMAIL_SITESTOREPRODUCT_EDITOR_ASSIGN_EMAIL_DESCRIPTION";"This email goes to the members when they are made the editors to write editor reviews."
"_EMAIL_SITESTOREPRODUCT_EDITOR_ASSIGN_EMAIL_SUBJECT";" You have become an editor for products."
"_EMAIL_SITESTOREPRODUCT_EDITOR_ASSIGN_EMAIL_BODY";"[header]

Congratulations! [sender] has made you an editor for products. You can now write / edit editor reviews for them.

To visit your editor page, click on the link below, or copy-paste it in your browser:
[editor_page_url]


[footer]"
"_EMAIL_SITESTOREPRODUCT_PRODUCT_CREATION_EDITOR_TITLE";"Showrooms / Marketplace - Product Creation Email Notification to Editors"
"_EMAIL_SITESTOREPRODUCT_PRODUCT_CREATION_EDITOR_DESCRIPTION";"This email is sent to the editors when members post new products."
"_EMAIL_SITESTOREPRODUCT_PRODUCT_CREATION_EDITOR_SUBJECT";"A new product ‘[object_title]’ has been created."
"_EMAIL_SITESTOREPRODUCT_PRODUCT_CREATION_EDITOR_BODY";"[header]

[object_title]
[object_description]

To visit and write editor review on this product, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_EDITORREVIEW_CREATION_TITLE";"Showrooms / Marketplace - Editor Review on Products"
"_EMAIL_SITESTOREPRODUCT_EDITORREVIEW_CREATION_DESCRIPTION";"This email is sent to the members when editor write reviews on Products that the member created."
"_EMAIL_SITESTOREPRODUCT_EDITORREVIEW_CREATION_SUBJECT";"[editor_name] has written a review on your ‘[object_parent_title]’."
"_EMAIL_SITESTOREPRODUCT_EDITORREVIEW_CREATION_BODY";"[header]

[editor] has written a review on your ‘[object_parent_with_link]’.

[object_title]
[object_description]

To view this review, click on the link below, or copy-paste it in your browser:
http://[host][object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_EDITOR_EMAIL_TITLE";"Showrooms / Marketplace - Member Contacts Editor Email"
"_EMAIL_SITESTOREPRODUCT_EDITOR_EMAIL_DESCRIPTION";"This is the email that gets sent to editors when members contact them."
"_EMAIL_SITESTOREPRODUCT_EDITOR_EMAIL_SUBJECT";"[sender] has contacted you."
"_EMAIL_SITESTOREPRODUCT_EDITOR_EMAIL_BODY";"[header]

[message]

[footer]"
"_EMAIL_NOTIFY_SITESTOREPRODUCT_WRITE_REVIEW_TITLE";"Showrooms / Marketplace - User Review on Products"
"_EMAIL_NOTIFY_SITESTOREPRODUCT_WRITE_REVIEW_DESCRIPTION";"This email is sent to the members when people write reviews on Products that the member created."
"_EMAIL_NOTIFY_SITESTOREPRODUCT_WRITE_REVIEW_SUBJECT";"[sender_title] has written a review on your ‘[object_parent_title]’."
"_EMAIL_NOTIFY_SITESTOREPRODUCT_WRITE_REVIEW_BODY";"[header]

[sender_title] has written a review on your ‘[object_parent_with_link]’.

[object_title]
[object_description]

To view this review, click on the link below, or copy-paste it in your browser:
http://[host][object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_APPROVED_EMAIL_NOTIFICATION_TITLE";"Showrooms / Marketplace - Product Approve Email Notification"
"_EMAIL_SITESTOREPRODUCT_APPROVED_EMAIL_NOTIFICATION_DESCRIPTION";"[subject]"
"_EMAIL_SITESTOREPRODUCT_APPROVED_EMAIL_NOTIFICATION_SUBJECT";"[subject]"
"_EMAIL_SITESTOREPRODUCT_APPROVED_EMAIL_NOTIFICATION_BODY";"[header]

[title]

[message]

Please click the following link to view it:

http://[host][object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_TELLAFRIEND_EMAIL_TITLE";"Showrooms / Marketplace - Product Tell-a-Friend Email"
"_EMAIL_SITESTOREPRODUCT_TELLAFRIEND_EMAIL_DESCRIPTION";"This is the email that gets sent to friends for tell-a-friend about product."
"_EMAIL_SITESTOREPRODUCT_TELLAFRIEND_EMAIL_SUBJECT";"[sender] wants you to see this product."
"_EMAIL_SITESTOREPRODUCT_TELLAFRIEND_EMAIL_BODY";"[header]

[heading]

Your friend [sender] wants you to look at this product:

http://[host][object_link]

[message]

[footer]"
"_EMAIL_SITESTOREPRODUCT_ASKOPINION_EMAIL_TITLE";"Showrooms / Marketplace - Product Ask for an Opinion Email"
